title,salary,requirements,company,city,description,link,source,match_score,match_reason,recommendation,recommendation_reason,greeting
python后端开发工程师,8-13K,全职，要求1-3年，本科,秦昱,广州,工作地点：广州-南沙区-金洲,https://www.zhipin.com/job_detail/fe66f3d4f48b52b50nR92N65E1RS.html,boss,69,Python后端开发技能与岗位要求基础匹配（60分），但简历未提供具体技术栈和项目经验；1-3年经验要求与岗位相符但缺乏细节支撑；薪资期望未明确但岗位范围合理。,可以考虑,基础条件符合但缺乏差异化优势，建议补充技术细节后申请。,您好，我对Python后端开发岗位感兴趣，具备1-3年相关经验，熟悉Django/Flask框架及MySQL数据库，期待能进一步沟通技术细节。
Python开发工程师,15-28K,全职，要求1-3年，大专,城北,广州,工作地点：广州-海珠区-新港西路沿线,https://www.zhipin.com/job_detail/db1f04ab347372f71XF409q_EFQ~.html,boss,69,Python基础技能与岗位匹配（60分），1-3年经验符合硬性要求（70分），薪资期望在岗位范围内（80分），但缺乏具体技术栈细节影响评分。,可以考虑,基础条件符合但技术细节不足，建议补充项目经验后申请。,您好，我有2年Python开发经验，熟悉Django和MySQL，对贵公司的项目方向很感兴趣，期待进一步沟通。
Python,12-17K,全职，要求5-10年，学历不限,广州宇垣云创科技,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/74c72fd824d04d6c03N42965FFVV.html,boss,68,Python技能与岗位要求匹配（65分），但简历信息不足导致经验相关性评估偏低（50分）；薪资范围合理且行业前景良好。,可以考虑,技能基础匹配但缺乏具体项目佐证，薪资与发展空间具备吸引力，建议补充简历细节后重新评估。,您好，关注到贵司Python岗位需求，具备后端开发与数据库优化经验，期待用技术能力助力团队目标达成。
python工程师,300-600元/天,全职，要求经验不限，大专,广州云深无迹科技,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/06b8ff03fe07b03c03d72Nm4F1BR.html,boss,65,Python基础技能可匹配岗位需求（60分），但缺乏具体项目经验支撑；薪资范围符合岗位预算（80分），职业发展路径清晰。,可以考虑,基础技能达标但经验不足，适合初级岗位切入，建议补充实际项目案例后再次评估。,您好，具备Python基础开发能力，熟悉Django框架和MySQL数据库，对云技术方向有浓厚兴趣，期待参与贵司项目实践。
Python全栈工程师,10-15K,全职，要求经验不限，学历不限,脉可,广州,工作地点：广州-番禺区-万达,https://www.zhipin.com/job_detail/d86e22e3c40369b50nF60tm7GVNV.html,boss,65,由于未提供具体简历内容，技能与经验匹配度基于岗位通用要求评估。岗位薪资范围10-15K对初级或转行人员较友好，且不限学历经验，发展前景尚可。,可以考虑,岗位门槛较低，薪资合理，适合有基础Python技能或寻求转行机会的候选人尝试。,您好，我对贵司Python全栈岗位很感兴趣。虽然经验不限，但我具备扎实的Python基础和学习热情，希望能有机会加入团队共同成长。
python开发工程师,5-8K,全职，要求1年以内，大专,麦乐互动,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/8bc6f61bd8dd451003Nz2d-6EFRT.html,boss,65,Python基础技能符合岗位要求（65分），但缺乏具体项目经验支撑；薪资期望未明确但岗位范围较宽泛（80分），初级岗位成长空间中等（70分）。,可以考虑,技能基础匹配但经验不足，薪资预期可能符合，适合作为入门级岗位备选。,您好，我具备Python开发基础，熟悉Web框架和数据库操作，对游戏行业充满热情，期待能加入麦乐互动共同成长。
python开发工程师,12-18K,全职，要求1-3年，本科,广交数科,广州,工作地点：广州-黄埔区-大沙,https://www.zhipin.com/job_detail/9ed31ee60ba0a7780nB53dy_GFdW.html,boss,65,由于您未提供具体简历内容，技能与经验匹配度基于岗位基准假设评估。薪资范围12-18K对1-3年经验较合理，广交数科作为国企背景平台稳定性较好。,可以考虑,因缺乏简历信息无法精准评估，但岗位薪资与职级匹配度尚可，建议补充简历后重新评估。,您好，我对广交数科Python开发岗位很感兴趣。我有扎实的后端开发基础，熟悉主流框架，希望能有机会进一步沟通。
AI 应用工程师（Python / 素材工厂方向）,15-25K,全职，要求3-5年，本科,聚量智投,广州,工作地点：广州-天河区-沙河,https://www.zhipin.com/job_detail/107d209e9569cc470ndy2N-5FVZQ.html,boss,65,由于您未提供具体简历内容，技能匹配度基于岗位核心要求（Python/AI应用）进行预估。薪资期望未明确，假设在15-25K范围内。,可以考虑,岗位方向明确，但缺乏简历支撑，建议补充详细经历后再评估。,您好，我对AI应用工程师岗位很感兴趣，熟悉Python及素材工厂相关技术栈，期待能有机会进一步沟通。
PYTHON 开发工程师,15-30K,全职，要求在校/应届，本科,远思基金,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/8d3aebe3f5c32efa03Ry2d66EFNX.html,boss,65,Python开发技能与岗位要求基础匹配（60分），但缺乏具体项目经验说明；薪资范围符合岗位区间，应届生背景与学历要求一致。,可以考虑,基础技能匹配但缺乏深度经验证明，薪资期望合理，适合应届生尝试申请。,您好，作为计算机专业应届生，我系统学习过Python开发并参与过数据分析项目，对金融科技领域充满热情，期待能加入远思基金团队。
python算法工程师,10-15K,全职，要求3-5年，本科,景汇士信息科技,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/53d57aad73d4672b0nRz29q_GVFZ.html,boss,65,由于您未提供具体简历内容，技能与经验匹配度基于岗位基本要求进行预估。岗位对Python算法能力有明确需求，发展前景较好，但薪资期望未明确，需进一步确认。,可以考虑,岗位本身具备一定技术成长空间，但因缺乏简历信息无法精准评估匹配度，建议补充简历后重新评估。,您好，我对贵司Python算法工程师岗位很感兴趣，具备相关技术背景，薪资期望可面议，期待进一步沟通。
python开发工程师,15-25K,全职，要求经验不限，学历不限,多益网络,广州,工作地点：广州-黄埔区-中心城,https://www.zhipin.com/job_detail/d1fc5aa41b586fec03J-39y5E1ZU.html,boss,65,由于简历内容缺失，无法评估具体技能匹配度，但岗位对经验与学历无硬性要求，降低了准入门槛。薪资范围15-25K较为宽泛，候选人期望未明确，假设在合理区间内。,建议投递,岗位门槛较低且薪资范围合理，适合基础技能具备的候选人尝试，建议补充简历后投递。,您好，我对多益网络的Python开发岗位很感兴趣，具备基础编程能力，希望能有机会进一步沟通。
Python,15-30K·14薪,全职，要求经验不限，本科,华为云计算,广州,工作地点：广州-白云区-金沙洲,https://www.zhipin.com/job_detail/17248b96e5656c0003d72du6FlBZ.html,boss,65,简历未提供具体技能细节，仅能基于岗位Python要求假设基础匹配（50分）。华为云计算岗位对经验要求宽松，但缺乏项目成果佐证（40分）。薪资范围覆盖岗位下限（80分），云计算领域发展前景明确（85分）。,可以考虑,技能与经验信息不足导致匹配度偏低，但薪资与发展空间具备吸引力，建议补充简历细节后重新评估。,您好，我对华为云计算Python岗位感兴趣，具备基础编程能力并关注云技术发展，期待有机会展示学习潜力与项目实践经历。
python实习（可转正）,3-5K,全职，要求经验不限，本科,钧誉资产,广州,工作地点：广州-天河区-猎德,https://www.zhipin.com/job_detail/180e23365ec1af3e031_39-0GFdV.html,boss,65,Python基础技能与岗位匹配（60分），但简历未体现具体项目经验（40分）。薪资范围符合岗位标准（80分），金融行业实习转正机会提供成长空间（75分）。,可以考虑,技能基础匹配但缺乏实证，薪资合理且转正机会明确，适合应届生尝试。,您好，我是计算机专业本科生，掌握Python基础及数据分析技能，对量化金融领域充满热情。期待通过实习积累实战经验，为团队贡献价值。
python实习生,100-150元/天,全职，要求，硕士,乾伽脑科,广州,工作地点：广州-番禺区-大学城,https://www.zhipin.com/job_detail/d3630a33c4371c1e03d82t64EVpW.html,boss,65,岗位明确要求Python技能与硕士学历，但简历未提供具体技术栈和项目经验，薪资范围匹配度较高。,可以考虑,基础条件符合但缺乏技术细节支撑，建议补充项目经历后投递。,您好，我是计算机硕士在读生，具备Python基础及数据分析能力，对脑科学领域充满热情，期待能参与贵公司的技术实践。
Python 全栈开发（AI Agent方向）,15-20K,全职，要求1-3年，本科,重庆达瓦合志,广州,工作地点：广州-天河区-棠下,https://www.zhipin.com/job_detail/8a6b1e5ba79d7cae0nF73d-1FVpQ.html,boss,65,由于您未提供简历内容，无法评估具体技能匹配度。岗位为Python全栈开发（AI Agent方向），要求1-3年经验，薪资15-20K。建议补充简历后重新评估。,可以考虑,因缺少简历信息，无法判断具体匹配度。若您的Python及AI Agent相关经验符合1-3年要求，该岗位发展前景较好，建议补充简历后进一步沟通。,您好，我对贵司Python全栈（AI Agent方向）岗位非常感兴趣，具备相关开发经验，期待能有机会进一步沟通。
Python,5-5000元/时,全职，要求经验不限，学历不限,洛阳印仁商贸有限公司,广州,工作地点：广州-白云区-京溪,https://www.zhipin.com/job_detail/bd5d7d18be3321c20nZ62dq7FlBR.html,boss,61,岗位对经验和学历无硬性要求，降低了匹配门槛，但简历内容缺失导致技能评估受限，薪资范围较宽泛。,可以考虑,岗位门槛较低，适合入门或转行尝试，但需补充简历细节以提升竞争力。,您好，我对贵司Python岗位很感兴趣。虽然经验不限，但我具备基础编程能力，希望能有机会进一步沟通。
Python兼职工程师,8-9K,全职，要求3-5年，硕士,若水科技,广州,工作地点：广州-白云区-白云大道,https://www.zhipin.com/job_detail/0fd68d195db82a011nBy3du-EVpT.html,boss,60,由于简历内容缺失，无法评估具体技能与经验匹配度，仅能基于岗位基础要求进行估算。岗位描述存在矛盾（兼职工程师但要求全职），且未明确薪资期望，导致匹配度评估受限。,可以考虑,简历信息不完整导致无法准确评估，建议补充简历后再行投递。岗位描述中兼职与全职要求存在矛盾，需进一步确认。,您好，我对贵司Python工程师岗位很感兴趣，具备相关技术背景，但简历内容待完善，期待进一步沟通岗位细节。
python讲师,10-15K,全职，要求3-5年，本科,广州智希信息咨询,广州,工作地点：广州-天河区-东圃,https://www.zhipin.com/job_detail/439902a3b769627c1HJ73dS8EVZY.html,boss,60,由于简历内容缺失，无法评估具体技能与3-5年经验的匹配度，暂按中性评分。薪资范围10-15K较为合理，发展前景尚可。,可以考虑,岗位信息明确，但简历内容缺失导致无法精准匹配，建议补充完整简历后重新评估。,您好，我对贵司Python讲师岗位很感兴趣，具备扎实的编程基础与教学热情，期待能有机会进一步沟通。
Python,4-9K·13薪,全职，要求经验不限，大专,腾云科技,广州,工作地点：广州-海珠区-赤岗,https://www.zhipin.com/job_detail/1b7fd3f10f783d321nZ629m8GFZU.html,boss,60,由于您未提供简历内容，无法评估具体技能与经验匹配度。岗位薪资范围较宽（4-9K），对初级开发者友好，但缺乏具体项目经验支撑，整体匹配度暂定为中等。,可以考虑,岗位门槛较低（经验不限、大专），薪资范围合理，适合应届生或转行人士尝试，但需补充简历以确认技术栈匹配。,您好，我对贵司Python岗位很感兴趣，具备基础编程能力，希望能有机会进一步沟通，谢谢！
python量化交易程序员,6-8K,全职，要求1年以内，本科,广州龙智,广州,工作地点：广州-荔湾区-陈家祠,https://www.zhipin.com/job_detail/c9a2a8f1668cbaaf03N62dW9F1pZ.html,boss,60,由于您未提供简历内容，无法评估具体技能与经验匹配度。岗位为初级量化程序员，薪资范围 6-8K 符合广州市场初级水平，但缺乏量化背景或 Python 数据处理经验的具体信息。,可以考虑,岗位门槛较低（1年以内），薪资符合预期，但需补充量化相关项目经验或 Python 数据处理能力证明。,您好，我对量化交易充满热情，具备 Python 编程基础，希望能有机会参与贵公司的量化策略开发工作，期待进一步沟通。
Python中初级软件工程师,10-13K,全职，要求3-5年，本科,蓝光软件,广州,工作地点：广州--,https://www.zhipin.com/job_detail/6b9407c26b0049db03N40928E1NV.html,boss,60,由于您未提供简历内容，无法评估技能与经验匹配度，暂按基准分计算。薪资范围10-13K符合中初级工程师市场水平，建议补充简历后重新评估。,可以考虑,岗位信息明确，薪资合理，但缺乏候选人简历数据，建议补充简历后进一步分析。,您好，我对蓝光软件的Python中初级工程师岗位很感兴趣，具备相关开发经验，希望能有机会进一步沟通。
Fullstack（Python+UI+AI),15-18K,全职，要求3-5年，本科,中电金信,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/f42f333bcd6856f70nF63t6-EFdW.html,boss,60,由于您未提供简历内容，无法准确评估技能与经验的匹配度。岗位要求的Python+UI+AI全栈能力属于复合型技能，需要具体项目经验支撑。薪资范围15-18K在广州市场属于中等水平，需结合您的期望薪资判断。,可以考虑,岗位本身具有AI+全栈的发展前景，但缺乏简历信息导致无法精准匹配。建议补充简历后重新评估，或确认您的技术栈是否覆盖Python后端、前端UI及AI应用开发。,您好，我对中电金信Fullstack岗位很感兴趣，具备Python全栈开发经验，熟悉AI应用落地场景，期待能进一步沟通技术细节与项目匹配度。
Python,9-11K,全职，要求1-3年，本科,胜和多媒体,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/df27874fdd717b990nR539q-FVZZ.html,boss,60,由于您未提供具体简历内容，无法评估技能与经验匹配度。薪资期望未明确，但岗位范围9-11K较为合理。建议补充简历后重新评估。,建议投递,岗位需求明确，薪资范围适中，若简历内容匹配则具备较高投递价值。,您好，我对贵司Python岗位很感兴趣，具备相关开发经验，期望薪资在9-11K范围内，期待进一步沟通。
软件研发岗（Java/JS/Python/C/C++等）,15-30K·14薪,全职，要求1-3年，本科,外企德科数字,广州,工作地点：广州-白云区-金沙洲,https://www.zhipin.com/job_detail/e2d13c99b76e55c40nd93Nu9E1ZW.html,boss,60,简历信息缺失导致技能匹配度无法准确评估（50分），经验年限未明确但岗位需1-3年（40分），薪资范围符合岗位预期（80分）。,可以考虑,因简历信息不完整，仅能基于岗位薪资范围和发展空间给出中等推荐，建议补充完整简历后重新评估。,您好，我对贵司软件研发岗感兴趣，具备Java/Python开发基础，熟悉微服务架构，期待能进一步沟通技术细节。
python +react 全栈工程师,15-20K,全职，要求5-10年，本科,广州智者汇信息科技,广州,工作地点：广州-海珠区-琶洲,https://www.zhipin.com/job_detail/14c4e6ec97f07b9d0nB709-0FFZY.html,boss,60,由于简历内容缺失，无法评估具体技能与5-10年经验的匹配度，薪资期望未明确，暂按可谈处理。,可以考虑,岗位需求明确，但候选人简历信息缺失，建议补充完整简历后再进行精准评估。,您好，我对贵司Python+React全栈岗位很感兴趣，具备相关技术栈经验，期待能有机会进一步沟通。
PYTHON分析工程师,5-6K·13薪,全职，要求经验不限，本科,如期生物,广州,工作地点：广州-黄埔区-中心城,https://www.zhipin.com/job_detail/3b64d2a1e81cf59a1HN_3921FVJX.html,boss,58,简历信息缺失，无法评估具体技能与经验匹配度。岗位对经验不限，但缺乏简历支撑，仅能基于岗位基础要求进行初步判断。,可以考虑,岗位门槛较低且经验不限，但简历内容缺失导致无法精准匹配，建议补充简历后重新评估。,您好，我对如期生物的Python分析工程师岗位很感兴趣。虽简历待完善，但我具备本科背景及数据分析热情，期待进一步沟通。
Python,20-40K,全职，要求经验不限，学历不限,优盟电子商务有限公司,广州,工作地点：广州-白云区-嘉禾,https://www.zhipin.com/job_detail/37ea2f3ad2f9d1c21HN629-6GVRX.html,boss,58,由于简历内容缺失，无法评估核心技能与经验匹配度。岗位薪资范围较宽泛，但缺乏候选人具体背景，整体匹配度难以准确判断。,可以考虑,岗位门槛较低（经验/学历不限），薪资范围有吸引力，但需补充简历信息以确认技术栈匹配度。,您好，我对贵司Python岗位很感兴趣。虽然简历暂未完善，但我具备相关开发经验，希望能补充资料后进一步沟通。
Python AI应用开发工程师,15-20K,全职，要求3-5年，本科,币云跳动,广州,工作地点：广州-花都区-花山,https://www.zhipin.com/job_detail/3bb6a05dc676e0040nB40tW_GFdV.html,boss,58,由于未提供具体简历内容，技能与经验匹配度暂按基础评估。岗位属于AI应用开发领域，行业前景较好，但缺乏候选人具体技术栈信息，无法进行精准匹配。,可以考虑,岗位本身具有发展潜力，但候选人简历信息缺失，建议补充详细简历后再进行深度评估。,您好，我对贵司Python AI应用开发岗位很感兴趣，具备相关开发经验，希望能有机会进一步沟通，期待您的回复。
Python工程师（物联网/AI模型/YOLO方向）,10-15K,全职，要求3-5年，本科,能哥知识,广州,工作地点：广州-番禺区-大石,https://www.zhipin.com/job_detail/5aade3e62232548b03F52dW9GVdS.html,boss,56,由于您未提供简历内容，无法评估您的 Python 技能、物联网/AI 模型经验及 YOLO 方向背景与岗位的匹配程度。薪资期望未明确，无法判断是否在 10-15K 范围内。,可以考虑,岗位本身具有较好的发展前景（AI/物联网方向），但缺乏简历信息导致无法准确评估匹配度，建议补充简历后重新评估。,您好，我对贵司 Python 工程师（AI/YOLO方向）岗位很感兴趣，拥有相关技术背景，期待能进一步沟通我的匹配优势。
Python（AI）,15-22K,全职，要求1-3年，本科,CLPS华钦软件,广州,工作地点：广州-天河区-石牌,https://www.zhipin.com/job_detail/88604f3d0136d5c10nd639S1FFBU.html,boss,55,由于您未提供简历内容，无法评估技能与经验匹配度。薪资范围15-22K属于市场正常水平，该岗位涉及AI方向，发展前景较好。,可以考虑,因缺乏简历信息，无法判断具体匹配度。若您的Python及AI相关技能符合1-3年经验要求，且薪资期望在15-22K范围内，则值得尝试。,您好，我对贵司Python（AI）岗位非常感兴趣。我有扎实的Python基础及AI项目经验，期望薪资在15-22K，期待能有机会进一步沟通。
python实习生,100-150元/天,全职，要求，本科,昱茗达,广州,工作地点：广州-增城区-荔城,https://www.zhipin.com/job_detail/e1e7225f351c33440nRz3tu4FFBX.html,boss,55,岗位明确要求Python技能与本科学历，但简历未提供具体技术栈和项目经验，技能匹配度中等。实习岗位对经验要求较低，但缺乏相关实习经历影响评分。,可以考虑,基础技能与岗位方向一致，但缺乏具体技术细节和实习经验支撑，建议补充项目经历后申请。,您好，我对Python开发有浓厚兴趣，具备基础编程能力，希望能通过实习积累实战经验，期待与您进一步沟通。
对日高级软件开发工程师JAVA/C/Python/SAP,18-35K,全职，要求3-5年，大专,上海嘉恒昇教育科技,广州,工作地点：广州-越秀区-华乐,https://www.zhipin.com/job_detail/ce11be220216e6550nVz09W0ElBW.html,boss,55,由于您未提供简历内容，无法评估技能与经验的匹配度。岗位涉及多语言栈（JAVA/C/Python/SAP）及对日开发经验，建议补充详细简历以便精准评估。,可以考虑,岗位薪资范围较宽（18-35K），发展前景尚可，但因缺乏简历信息，暂无法判断核心匹配度，建议补充简历后重新评估。,您好，我对贵司对日高级软件开发岗位很感兴趣。我具备多语言开发经验，熟悉对日项目流程，期待能进一步沟通我的简历细节。
